1.02389078498  134.018764422
1.02389078498  170.747509361
2.04778156997  170.628621962
2.53128555176  170.787055589
0.682593856655  176.568515013
1.02389078498  177.014715839
1.05233219568  178.910198837
1.05233219568  179.930441752
1.05233219568  183.719915436
1.05233219568  185.031656326
1.02389078498  186.634149038
1.05233219568  188.966878998
1.53583617747  188.542316674
1.53583617747  192.769037322
2.04778156997  196.280443824
2.04778156997  197.300686739
2.01934015927  183.745284713
2.04778156997  179.810808197
2.04778156997  177.624573379
3.04323094425  176.776194885
4.03868031854  187.587735419
1.05233219568  200.626798027
1.56427758817  204.575451493
2.04778156997  201.673156375
2.04778156997  203.567893217
2.04778156997  208.523358804
2.53128555176  207.661549516
1.76336746303  212.742617899
2.24687144482  216.253278247
2.53128555176  216.989484738
3.07167235495  212.631192052
3.04323094425  209.861215128
3.04323094425  211.464453994
3.41296928328  210.308162109
3.52673492605  206.23017507
6.02957906712  200.611626204
7.0534698521  198.452252974
7.0534698521  203.553467549
4.57906712173  209.755758522
4.03868031854  209.741581573
4.03868031854  211.053322463
2.04778156997  222.515261638
2.73037542662  222.533169363
3.04323094425  223.707368974
3.55517633675  227.65602244
3.24232081911  228.668057647
3.04323094425  229.828826464
3.7542662116  233.782703016
4.2377701934  236.564618425
4.03868031854  239.620124083
4.74971558589  237.598292134
5.03412969283  248.974174739
5.54607508532  238.493678407
6.05802047782  239.090105153
5.06257110353  227.549819679
5.06257110353  225.509333849
5.03412969283  223.613850852
3.7827076223  218.625554435
3.81114903299  217.606057675
4.06712172924  217.467024084
4.55062571104  216.750963784
5.06257110353  216.61864559
4.83503981797  219.527656105
5.03412969283  220.844620083
5.03412969283  223.75959984
5.46075085324  221.147310387
5.54607508532  224.501775573
5.03412969283  225.508587694
5.03412969283  227.549073524
5.57451649602  229.749485291
5.85893060296  225.675975183
6.05802047782  224.515206367
6.45620022753  225.108648492
6.02957906712  231.510411629
6.28555176337  231.95437399
7.0819112628  229.497533542
7.0819112628  228.477290627
7.48009101251  231.694214533
8.07736063709  231.855632781
8.04891922639  232.875129541
7.0534698521  239.699216537
7.5654152446  240.587141258
8.58930602958  237.553274102
9.07281001138  237.711707728
9.07281001138  229.404015421
10.0682593857  233.656851501
6.02957906712  248.708792196
6.02957906712  252.061018916
6.76905574516  245.667463487
7.0534698521  249.464398723
7.02502844141  255.730859046
8.07736063709  246.722029542
8.56086461889  243.673985436
8.07736063709  255.904215777
8.58930602958  256.792140498
9.58475540387  258.858741761
9.04436860068  251.702864407
11.0921501706  244.760636166
11.0921501706  257.878045073
13.0830489192  244.084122093
13.0830489192  243.64687513
13.5949943117  253.133990134
14.6188850967  255.638584516
14.0784982935  244.693233477
15.5858930603  250.708488207
16.0978384528  250.138923049
16.6097838453  252.630086637
17.0932878271  252.788520264
17.0932878271  251.331030385
17.1217292378  248.854043747
15.5574516496  245.606527476
17.6336746303  243.766259966
18.0887372014  240.571720717
18.0887372014  246.838927195
18.0887372014  248.879413025
18.1171786121  251.649389949
18.6006825939  252.536568515
18.6006825939  247.581102928
19.141069397  255.757223197
19.1126279863  256.339472993
19.5961319681  256.935153584
20.1365187713  254.908844703
20.1365187713  249.66188114
20.6484641638  249.821060922
21.1319681456  250.708239488
21.1319681456  241.817551229
21.1319681456  234.9673488
17.0648464164  200.463887469
22.0989761092  250.150612815
23.0659840728  252.653714886
23.0944254835  252.945959017
24.0329920364  252.824833151
23.5494880546  237.800002764
24.0614334471  241.74865623
24.5733788396  238.847107267
24.6018202503  237.244614556
25.0853242321  239.589283
25.5688282139  252.282129582
26.0807736064  251.858313413
26.0807736064  250.838070498
26.0807736064  248.797584668
26.0807736064  240.48989236
26.5642775882  244.875046635
27.1046643914  247.804203341
27.0762229807  253.779165688
28.0432309443  265.610202982
28.0716723549  264.882204198
28.1285551763  248.705558856
28.1001137656  247.830318774
28.0716723549  246.517831728
28.6120591581  249.592737422
29.0955631399  250.771413964
29.0671217292  247.709939064
28.0432309443  236.897652375
29.0671217292  240.568238659
30.0625711035  256.772491744
30.0625711035  249.776540327
31.0864618885  259.860082077
31.0580204778  252.426137541
31.0864618885  247.762916085
31.0580204778  244.847190173
32.0819112628  262.946926255
32.1103526735  249.684514515
32.0819112628  243.853808846
33.0773606371  267.054013348
35.0682593857  263.899766481
34.5563139932  256.015890343
34.0728100114  240.262315016
35.039817975  244.951651905
35.039817975  241.453676196
36.0352673493  239.147807824
36.0352673493  250.807726852
36.0352673493  257.949427257
37.0591581342  240.63215929
37.0875995449  239.612662531
37.542662116  237.87561316
40.0455062571  252.22467563
40.0170648464  247.705710851
41.0409556314  236.655649362
42.0364050057  251.548161556
42.5483503982  250.687098423
43.0602957907  250.263282254
43.0034129693  249.095798041
43.5437997725  249.547221954
44.055745165  248.977656796
44.055745165  252.038385541
44.5676905575  248.845338602
45.5631399317  250.183194926
46.0466439135  250.778875516
46.558589306  251.229553274
47.0136518771  251.532989733
47.0420932878  246.724019289
47.582480091  248.924431057
